customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,addons_purchased,addon_total,age_group,purchase_month
1671,38,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-07-12,Express,None,0.0,36–50,2024-07
1672,48,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-10-19,Express,"Accessory,Impulse Item",34.15,36–50,2023-10
1672,48,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-01-28,Overnight,Accessory,25.52,36–50,2024-01
1672,48,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-05-23,Overnight,None,0.0,36–50,2024-05
1673,43,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2023-10-12,Standard,None,0.0,36–50,2023-10
1673,43,Male,No,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-06-14,Express,"Impulse Item,Extended Warranty",45.57,36–50,2024-06
1673,43,Male,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-08-18,Overnight,"Accessory,Accessory",52.55,36–50,2024-08
1673,43,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-09-22,Express,"Accessory,Accessory",63.66,36–50,2024-09
1674,19,Female,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,2023-11-29,Express,Accessory,11.1,18–25,2023-11
1674,19,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-01-05,Express,Impulse Item,32.98,18–25,2024-01
1674,19,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-05-04,Express,"Accessory,Extended Warranty",32.81,18–25,2024-05
1676,44,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-02-27,Overnight,None,0.0,36–50,2024-02
1677,78,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-07-08,Standard,Impulse Item,49.9,50+,2024-07
1677,78,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-08-29,Overnight,None,0.0,50+,2024-08
1678,67,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2023-10-12,Overnight,"Accessory,Accessory",38.33,50+,2023-10
1678,67,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-07-12,Standard,Accessory,32.65,50+,2024-07
1681,74,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-03-25,Express,"Impulse Item,Accessory",64.88,50+,2024-03
1682,76,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-05-06,Standard,None,0.0,50+,2024-05
1683,36,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2023-11-02,Express,None,0.0,36–50,2023-11
1683,36,Male,Yes,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-03-23,Express,None,0.0,36–50,2024-03
1683,36,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-08-13,Overnight,None,0.0,36–50,2024-08
1684,38,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-01-19,Standard,Extended Warranty,33.11,36–50,2024-01
1684,38,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-06-03,Express,"Impulse Item,Impulse Item,Impulse Item",82.92,36–50,2024-06
1686,43,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-06-29,Overnight,"Accessory,Accessory,Extended Warranty",87.37,36–50,2024-06
1688,68,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-06-30,Standard,Extended Warranty,6.25,50+,2024-06
1689,31,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-09-05,Standard,Extended Warranty,31.67,26–35,2024-09
1690,45,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-11-06,Standard,None,0.0,36–50,2023-11
1690,45,Male,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-03-05,Standard,Impulse Item,13.79,36–50,2024-03
1691,61,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-10-13,Express,None,0.0,50+,2023-10
1691,61,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-03-21,Standard,Impulse Item,31.05,50+,2024-03
1691,61,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-07-12,Express,"Extended Warranty,Impulse Item",48.07,50+,2024-07
1693,39,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-05-06,Standard,Impulse Item,12.69,36–50,2024-05
1693,39,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-06-19,Express,Impulse Item,9.65,36–50,2024-06
1694,57,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-04-17,Standard,"Accessory,Extended Warranty",60.57,50+,2024-04
1695,75,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-07-05,Overnight,Extended Warranty,33.58,50+,2024-07
1695,75,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-09-18,Overnight,None,0.0,50+,2024-09
1696,24,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-08-03,Overnight,Impulse Item,11.52,18–25,2024-08
1696,24,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-08-19,Standard,"Accessory,Extended Warranty,Impulse Item",97.3,18–25,2024-08
1697,43,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2023-10-10,Express,"Extended Warranty,Impulse Item,Impulse Item",90.67,36–50,2023-10
1697,43,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2023-11-05,Overnight,"Accessory,Impulse Item,Extended Warranty",74.35,36–50,2023-11
1698,42,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-09-21,Overnight,Extended Warranty,16.73,36–50,2024-09
1699,52,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2023-09-28,Express,"Impulse Item,Extended Warranty,Extended Warranty",107.8,50+,2023-09
1699,52,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2023-11-01,Overnight,"Impulse Item,Impulse Item,Accessory",97.23,50+,2023-11
1699,52,Male,Yes,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2023-12-17,Standard,None,0.0,50+,2023-12
1700,34,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-07-01,Standard,None,0.0,26–35,2024-07
1701,51,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2023-11-24,Standard,"Accessory,Accessory,Extended Warranty",101.53,50+,2023-11
1702,66,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2023-12-17,Standard,"Accessory,Accessory,Impulse Item",52.54,50+,2023-12
1702,66,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2024-07-11,Standard,None,0.0,50+,2024-07
1703,56,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2023-12-27,Express,"Extended Warranty,Accessory",68.72,50+,2023-12
1704,74,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-07-04,Overnight,Accessory,14.64,50+,2024-07
1705,21,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-11-30,Standard,"Accessory,Impulse Item,Extended Warranty",43.8,18–25,2023-11
1706,79,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,2023-12-12,Standard,Impulse Item,42.62,50+,2023-12
1706,79,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-03-23,Standard,None,0.0,50+,2024-03
1709,77,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-08-15,Express,"Extended Warranty,Impulse Item",29.73,50+,2024-08
1710,33,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2023-11-27,Express,None,0.0,26–35,2023-11
1711,67,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-17,Overnight,Impulse Item,34.96,50+,2024-01
1711,67,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-28,Overnight,"Extended Warranty,Extended Warranty",29.38,50+,2024-06
1711,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-07-31,Overnight,Accessory,33.0,50+,2024-07
1712,61,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-04-09,Overnight,"Accessory,Accessory,Impulse Item",126.64,50+,2024-04
1713,47,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2024-03-28,Standard,"Accessory,Impulse Item",50.63,36–50,2024-03
1713,47,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-07-27,Express,"Accessory,Accessory",82.46,36–50,2024-07
1714,61,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-06-10,Overnight,"Impulse Item,Accessory",61.8,50+,2024-06
1715,76,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,2024-02-04,Standard,"Extended Warranty,Impulse Item",28.85,50+,2024-02
1718,73,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2023-10-01,Express,None,0.0,50+,2023-10
1718,73,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2023-10-10,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",77.41,50+,2023-10
1718,73,Male,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-04-07,Standard,"Accessory,Extended Warranty,Extended Warranty",82.66,50+,2024-04
1719,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-04-26,Standard,None,0.0,50+,2024-04
1720,61,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-06-17,Express,None,0.0,50+,2024-06
1721,25,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-03-10,Standard,"Extended Warranty,Impulse Item",73.88,18–25,2024-03
1721,25,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-07-03,Overnight,"Impulse Item,Accessory",68.36,18–25,2024-07
1723,33,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,2534.49,844.83,3,2023-10-29,Overnight,"Accessory,Accessory,Impulse Item",44.83,26–35,2023-10
1724,67,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-07-20,Express,Extended Warranty,49.33,50+,2024-07
1725,77,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2023-10-23,Standard,"Impulse Item,Accessory,Extended Warranty",127.57,50+,2023-10
1725,77,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1976.24,247.03,8,2024-04-04,Overnight,"Accessory,Accessory,Accessory",85.47,50+,2024-04
1726,34,Male,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-10-04,Express,"Accessory,Impulse Item,Accessory",83.17,26–35,2023-10
1726,34,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-28,Express,"Extended Warranty,Impulse Item",60.79,26–35,2023-10
1727,24,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-06-12,Overnight,"Impulse Item,Extended Warranty",60.46,18–25,2024-06
1727,24,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-09-10,Express,Accessory,9.9,18–25,2024-09
1728,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,3379.32,844.83,4,2023-11-16,Overnight,Extended Warranty,7.16,50+,2023-11
1728,78,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-08-27,Overnight,None,0.0,50+,2024-08
1729,54,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-01-09,Overnight,"Impulse Item,Extended Warranty",35.52,50+,2024-01
1731,78,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-01-29,Standard,"Impulse Item,Extended Warranty",74.45,50+,2024-01
1731,78,Female,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-07-26,Standard,"Impulse Item,Accessory,Impulse Item",119.15,50+,2024-07
1732,63,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-06-13,Express,None,0.0,50+,2024-06
1734,21,Male,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-03-24,Express,"Impulse Item,Extended Warranty,Extended Warranty",75.98,18–25,2024-03
1734,21,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Overnight,"Accessory,Extended Warranty,Accessory",52.55,18–25,2024-05
1735,44,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2023-10-07,Overnight,None,0.0,36–50,2023-10
1735,44,Male,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-03-13,Standard,Accessory,32.89,36–50,2024-03
1736,31,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2023-10-11,Standard,"Accessory,Impulse Item",45.48,26–35,2023-10
1738,60,Female,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2023-12-13,Express,"Accessory,Impulse Item,Extended Warranty",75.58,50+,2023-12
1738,60,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,2024-01-16,Overnight,"Extended Warranty,Accessory,Impulse Item",124.69,50+,2024-01
1739,71,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2023-11-02,Express,"Impulse Item,Extended Warranty",62.86,50+,2023-11
1739,71,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2023-11-13,Express,Accessory,36.82,50+,2023-11
1739,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-07-17,Overnight,Extended Warranty,6.24,50+,2024-07
1742,43,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2024-09-10,Overnight,None,0.0,36–50,2024-09
1744,41,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-24,Overnight,"Extended Warranty,Accessory,Impulse Item",83.63,36–50,2024-02
1744,41,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-03-06,Express,"Impulse Item,Extended Warranty,Accessory",58.8,36–50,2024-03
1744,41,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-07-15,Standard,"Impulse Item,Extended Warranty,Extended Warranty",84.47,36–50,2024-07
1745,49,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2023-10-10,Standard,Accessory,47.08,36–50,2023-10
1745,49,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2023-11-17,Overnight,"Extended Warranty,Accessory",56.93,36–50,2023-11
1745,49,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,83.0,20.75,4,2023-11-19,Express,"Accessory,Impulse Item,Impulse Item",102.99,36–50,2023-11
1746,57,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-03-26,Overnight,"Extended Warranty,Extended Warranty",33.76,50+,2024-03
1748,75,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-03-18,Standard,Extended Warranty,42.66,50+,2024-03
1748,75,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-05-23,Overnight,"Extended Warranty,Impulse Item,Impulse Item",69.97,50+,2024-05
1749,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-09,Overnight,"Impulse Item,Impulse Item",71.06,18–25,2024-05
1751,80,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-05-14,Overnight,None,0.0,50+,2024-05
1752,76,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,988.12,247.03,4,2024-01-29,Standard,Extended Warranty,39.29,50+,2024-01
1753,36,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2023-10-03,Overnight,None,0.0,36–50,2023-10
1754,52,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-02-03,Standard,"Accessory,Accessory,Accessory",85.73,50+,2024-02
1755,37,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,2024-03-13,Overnight,"Impulse Item,Impulse Item,Accessory",56.23,36–50,2024-03
1756,69,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,2024-07-06,Standard,"Impulse Item,Impulse Item",38.86,50+,2024-07
1758,69,Female,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-02-02,Overnight,Accessory,15.95,50+,2024-02
1759,43,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-07-18,Standard,"Extended Warranty,Accessory,Impulse Item",124.37,36–50,2024-07
1759,43,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83.0,20.75,4,2024-08-03,Overnight,"Extended Warranty,Impulse Item",57.2,36–50,2024-08
1760,34,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-11-28,Standard,Extended Warranty,34.16,26–35,2023-11
1760,34,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-21,Standard,Accessory,33.24,26–35,2024-02
1761,21,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-04-06,Standard,Impulse Item,41.5,18–25,2024-04
1766,36,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-02-06,Express,"Extended Warranty,Extended Warranty",23.83,36–50,2024-02
1766,36,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-07-20,Express,"Extended Warranty,Accessory,Accessory",46.24,36–50,2024-07
1768,28,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2023-12-27,Standard,"Extended Warranty,Accessory,Accessory",68.28,26–35,2023-12
1769,29,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,2023-11-13,Standard,"Accessory,Extended Warranty",59.83,26–35,2023-11
1770,78,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,8448.3,844.83,10,2024-01-26,Standard,"Accessory,Accessory",18.8,50+,2024-01
1770,78,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-04-01,Standard,None,0.0,50+,2024-04
1771,66,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-10-25,Overnight,"Accessory,Extended Warranty",61.96,50+,2023-10
1771,66,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1482.18,247.03,6,2023-12-18,Standard,"Extended Warranty,Impulse Item",42.29,50+,2023-12
1771,66,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,2024-03-30,Overnight,None,0.0,50+,2024-03
1771,66,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-07-23,Standard,"Extended Warranty,Extended Warranty,Accessory",92.42,50+,2024-07
1772,55,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-05-17,Overnight,Impulse Item,47.57,50+,2024-05
1773,22,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2023-11-22,Express,None,0.0,18–25,2023-11
1773,22,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-19,Overnight,"Impulse Item,Impulse Item,Impulse Item",55.75,18–25,2024-07
1774,59,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-06-12,Standard,"Impulse Item,Extended Warranty,Extended Warranty",91.69,50+,2024-06
1774,59,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-06-19,Express,"Extended Warranty,Impulse Item,Impulse Item",97.12,50+,2024-06
1775,66,Female,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2024-08-22,Express,"Accessory,Accessory",50.09,50+,2024-08
1776,32,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2023-09-26,Express,"Extended Warranty,Extended Warranty,Impulse Item",66.68,26–35,2023-09
1776,32,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-04-02,Express,None,0.0,26–35,2024-04
1776,32,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2024-05-08,Express,None,0.0,26–35,2024-05
1778,80,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-05-01,Express,None,0.0,50+,2024-05
1779,45,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-03-01,Overnight,Impulse Item,35.7,36–50,2024-03
1779,45,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-05-10,Express,None,0.0,36–50,2024-05
1781,24,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2023-10-08,Overnight,Impulse Item,43.89,18–25,2023-10
1783,35,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2024-01-05,Express,None,0.0,26–35,2024-01
1783,35,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,2024-07-31,Express,"Accessory,Accessory,Impulse Item",54.8,26–35,2024-07
1784,39,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-12-12,Express,"Extended Warranty,Accessory,Impulse Item",73.92,36–50,2023-12
1784,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-02-23,Express,"Impulse Item,Extended Warranty,Impulse Item",89.31,36–50,2024-02
1785,40,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2023-12-26,Express,"Impulse Item,Impulse Item,Impulse Item",110.23,36–50,2023-12
1787,35,Male,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-07-16,Overnight,Accessory,8.87,26–35,2024-07
1788,79,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2023-09-28,Express,None,0.0,50+,2023-09
1788,79,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2023-12-19,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",98.64,50+,2023-12
1789,69,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-09-05,Overnight,None,0.0,50+,2024-09
1790,65,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-02-28,Standard,None,0.0,50+,2024-02
1792,30,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2023-09-24,Express,Accessory,28.74,26–35,2023-09
1792,30,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-06-06,Overnight,None,0.0,26–35,2024-06
1792,30,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2024-08-22,Express,Impulse Item,31.28,26–35,2024-08
1794,80,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-07-23,Overnight,None,0.0,50+,2024-07
1794,80,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-09-12,Overnight,"Extended Warranty,Impulse Item",78.72,50+,2024-09
1795,19,Male,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-02-09,Overnight,None,0.0,18–25,2024-02
1797,67,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-10-01,Express,None,0.0,50+,2023-10
1797,67,Male,No,Laptop,SKU1005,3,Completed,Paypal,927.92,463.96,2,2024-08-30,Overnight,"Impulse Item,Impulse Item",74.03,50+,2024-08
1798,71,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,2024-01-09,Standard,None,0.0,50+,2024-01
1798,71,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-06-06,Express,"Extended Warranty,Accessory,Impulse Item",61.66,50+,2024-06
1799,73,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-01-24,Overnight,Extended Warranty,46.49,50+,2024-01
1799,73,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-09-20,Standard,None,0.0,50+,2024-09
1800,26,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2023-11-17,Overnight,"Impulse Item,Accessory,Extended Warranty",29.8,26–35,2023-11
1801,47,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-03-20,Standard,Extended Warranty,45.83,36–50,2024-03
1801,47,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-05-09,Overnight,Impulse Item,26.7,36–50,2024-05
1803,44,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-09-18,Express,None,0.0,36–50,2024-09
1806,20,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2023-12-05,Overnight,None,0.0,18–25,2023-12
1806,20,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-04-13,Standard,None,0.0,18–25,2024-04
1807,36,Male,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-02-24,Standard,"Accessory,Extended Warranty",86.84,36–50,2024-02
1808,63,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-01-24,Standard,"Impulse Item,Impulse Item",56.68,50+,2024-01
1808,63,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,2024-05-23,Overnight,"Accessory,Accessory",55.17,50+,2024-05
1809,32,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-08-18,Standard,"Extended Warranty,Impulse Item",67.56,26–35,2024-08
1810,73,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-06-07,Express,"Extended Warranty,Impulse Item",25.72,50+,2024-06
1811,60,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-06-29,Express,"Extended Warranty,Impulse Item",37.48,50+,2024-06
1811,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-07-09,Standard,Accessory,16.68,50+,2024-07
